Geo,Hole _ID,Depth_ft,Depth_m,Angle_deg,Notes,foldername,filename,,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,From_ft,From_m,Dip_deg,_19,_20
,KM-21-38,960,292.6,45,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,975,297.2,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,990,301.8,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1005,306.3,45,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1020,310.9,45,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1035,315.5,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1050,320.0,55,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1065,324.6,60,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1080,329.2,60,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1095,333.8,55,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1110,338.3,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1125,342.9,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1140,347.5,45,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1155,352.0,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1170,356.6,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1185,361.2,45,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1200,365.8,60,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1215,370.3,60,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1230,374.9,60,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1245,379.5,55,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1260,384.0,65,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1275,388.6,55,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1290,393.2,55,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1305,397.8,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1313-1347,#VALUE!,,massive-dike,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1349,411.2,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1365,416.1,55,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1366-1384,#VALUE!,,dike,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1385,422.1,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1400,426.7,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1415,431.3,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1430,435.9,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1445,440.4,45,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1460,445.0,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1475,449.6,40,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1490,454.2,60,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1505,458.7,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1520,463.3,55,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1535,467.9,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1550,472.4,50,weak,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1565,477.0,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1580,481.6,40,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1591-1596,#VALUE!,,vein - massive,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1600,487.7,25,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1610,490.7,35,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1616,492.6,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1623,494.7,40,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1635,498.3,45,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1646,501.7,40,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1654,504.1,70,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1660,506.0,55,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1670,509.0,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1680,512.1,60,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1695,516.6,55,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1710,521.2,45,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1718,523.6,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1735,528.8,55,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1750,533.4,55,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1770,539.5,55,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1785,544.1,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1800,548.6,55,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-38,1815,553.2,50,,_Logs,KM-21-38.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,15,4.6,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,29,8.8,15,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,35,10.7,5,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,41-86,#VALUE!,,massive,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,90,27.4,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,100,30.5,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,115,35.1,30,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,130,39.6,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,140,42.7,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,151,46.0,30,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,158,48.2,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,170,51.8,5,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,184,56.1,30,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,170,51.8,30,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,184,56.1,30,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,200,61.0,0,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,214,65.2,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,230,70.1,25,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,235,71.6,5,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,247,75.3,25,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,262,79.9,5,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,266,81.1,25,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,268,81.7,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,280,85.3,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,295,89.9,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,303,92.4,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,312,95.1,5,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,320,97.5,25,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,328,100.0,25,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,338,103.0,30,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,356,108.5,15,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,368,112.2,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,370,112.8,0,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,380,115.8,5,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,392,119.5,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,398,121.3,0,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,414,126.2,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,426,129.8,0,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,440,134.1,2,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,457,139.3,15,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,463,141.1,15,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,469,143.0,7,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,473,144.2,15,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,483,147.2,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,492,150.0,30,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,505,153.9,25,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,510,155.4,5,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,524,159.7,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,536,163.4,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,553,168.6,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,565,172.2,35,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,570,173.7,15,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,582,177.4,15,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,585,178.3,5,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,598,182.3,5,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,602,183.5,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,607,185.0,5,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,622,189.6,15,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,635,193.5,15,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,648,197.5,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,649,197.8,5,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,650,198.1,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,664,202.4,25,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,675,205.7,25,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,682,207.9,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,696,212.1,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,709,216.1,15,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,730,222.5,5,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,733,223.4,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,747,227.7,25,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,762,232.3,35,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,776,236.5,40,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,787,239.9,45,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,800,243.8,30,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,807,246.0,30,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,820,249.9,25,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,840,256.0,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,855,260.6,15,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,866,264.0,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,873,266.1,40,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,880,268.2,35,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,883,269.1,0,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,893,272.2,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,902,274.9,30,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,911,277.7,30,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,925,281.9,25,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,935,285.0,35,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,949,289.3,15,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,961,292.9,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,975,297.2,25,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,988,301.1,30,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,998,304.2,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1006,306.6,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1017,310.0,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1024,312.1,0,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1031,314.2,15,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1044,318.2,15,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1048,319.4,40,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1054,321.3,30,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1063,324.0,25,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1080,329.2,25,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1095,333.8,15,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1100,335.3,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1105,336.8,0,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1115,339.9,30,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1124,342.6,25,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1135,345.9,25,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1150,350.5,30,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1165,355.1,35,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1168,356.0,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1178,359.1,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1188,362.1,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1198,365.2,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1210,368.8,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1220,371.9,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1230,374.9,5,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1240,378.0,15,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1250,381.0,0,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1259,383.7,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1264,385.3,0,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1275,388.6,5,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1285,391.7,0,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1288,392.6,15,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1302,396.8,5,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1315,400.8,0,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1318,401.7,5,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1330,405.4,0,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1343,409.3,5,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1352,412.1,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1358,413.9,0,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1372,418.2,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1379,420.3,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1390,423.7,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1404,427.9,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1423,433.7,15,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1434,437.1,15,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1446,440.7,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1460,445.0,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1475,449.6,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1490,454.2,15,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1513,461.2,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1527,465.4,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1530,466.3,25,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1545,470.9,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1560,475.5,25,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1575,480.1,25,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1590,484.6,20,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-37,1600,487.7,10,,_Logs,KM-21-37.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,36,11.0,50,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,50,15.2,55,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,65,19.8,50,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,80,24.4,50,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,95,29.0,60,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,110,33.5,50,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,125,38.1,50,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,140,42.7,45,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,155,47.2,50,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,170,51.8,45,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,185,56.4,50,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,200,61.0,50,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,215,65.5,55,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,230,70.1,60,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,245,74.7,50,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,260,79.2,60,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,275,83.8,60,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,290,88.4,65,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,305,93.0,60,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,320,97.5,60,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,335,102.1,65,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,350,106.7,60,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,365,111.3,60,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,380,115.8,60,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,395,120.4,60,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,410,125.0,65,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,425,129.5,55,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,440,134.1,58,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,455,138.7,60,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-36,470,143.3,55,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,,,,,,,,,,
