Geo,Hole _ID,From_ft,To_ft,From_m,To_m,Alt_Type,qs,qz,chl,bc,cal,dol,Description,foldername,filename,,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,FeCarb
RH,KM-21-58B,1986,2049,605.33,624.54,qs,5,1,,,,,scattered silicification and/or minor exhalite ,_Logs,KM-21-58B.xlsx,,,,,,,,,,,,,,
RH,KM-21-58B,2049,2090,624.54,637.03,qs,5,,,1,,,trace black chlorite ,_Logs,KM-21-58B.xlsx,,,,,,,,,,,,,,
RH,KM-21-58B,2090,2094,637.03,638.25,qs,5,,,,,,,_Logs,KM-21-58B.xlsx,,,,,,,,,,,,,,
RH,KM-21-58B,2094,2095.5,638.25,638.71,,,,,,,,dike,_Logs,KM-21-58B.xlsx,,,,,,,,,,,,,,
RH,KM-21-58B,2095.5,2126,638.71,648.00,qs,5,,,,,,,_Logs,KM-21-58B.xlsx,,,,,,,,,,,,,,
RH,KM-21-58B,2126,2209,648.00,673.30,qs,5,,,1,,,trace black chlorite ,_Logs,KM-21-58B.xlsx,,,,,,,,,,,,,,
RH,KM-21-58B,2209,2302,673.30,701.65,qs,5,,,3,,,increasing black chlorite ,_Logs,KM-21-58B.xlsx,,,,,,,,,,,,,,
RH,KM-21-58B,2302,2316,701.65,705.92,qs,5,,,1,,,,_Logs,KM-21-58B.xlsx,,,,,,,,,,,,,,
RH,KM-21-58B,2316,2322,705.92,707.75,qs,5,,,2,,,,_Logs,KM-21-58B.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,1666,1887,507.80,575.16,qs,5,,,,,,,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,1887,1893.5,575.16,577.14,qs,5,3,,,,,quart veins + exhalite?,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,1893.5,1904,577.14,580.34,qs,5,1,,,,,scattered weak silicification ,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,1904,1905,580.34,580.64,qs,5,,,,,,,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,1905,1909,580.64,581.86,qs,5,1,,,,,"scattered weak silicification, in mineralization ",_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,1909,1911.4,581.86,582.59,qs,5,,,1,,,trace black chlorite?,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,1911.4,1933.5,582.59,589.33,qs,5,3,,,,,strong silicification + exhalite?,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,1933.5,1938,589.33,590.70,qs,5,1,,,,,"scattered weak silicification, in mineralization  ",_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,1938,1945,590.70,592.84,qz,4,,,,,1,exhalite,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,1945,2015,592.84,614.17,qs,5,2,,,,,"scattered weak silicification and/or exhalite, in mineralization  ",_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,2015,2025,614.17,617.22,qs,5,,,1,,,scattered trace black chlorite ,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,2025,2030,617.22,618.74,qs,5,2,,,,,"scattered weak silicification, in mineralization  ",_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,2030,2040,618.74,621.79,qs,5,,,,,,,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,2040,2051,621.79,625.14,qs,5,1,,,,,"scattered weak silicification, in mineralization  ",_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,2051,2060,625.14,627.89,qs,5,,,,,,,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,2060,2070.5,627.89,631.09,qs,5,,,1,,,"scattered trace black chlorite, in mineralization ",_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,2070.5,2080,631.09,633.98,bc,,,,5,,,abundant black chlorite ,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,2080,2097,633.98,639.17,qs,5,,,1,,,,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,2097,2110,639.17,643.13,qz,5,3,,,,,silicified and/or exhalite ,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,2110,2147,643.13,654.41,qs,5,,,1,,,,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,2147,2197,654.41,669.65,qs,5,,,,,,,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,2197,2202,669.65,671.17,,,,,,,,quartz vein,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,2202,2210,671.17,673.61,qs,5,,,,,,,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,2210,2213,673.61,674.52,qs,5,1,,,,,"massive sulfides, weak silicification and/or exhalite?",_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,2213,2223,674.52,677.57,qs,5,,,,,,,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,2223,2229,677.57,679.40,qz,5,,,,,,exhalite,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,2229,2256,679.40,687.63,qs,5,,,1,,,,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-1-58A,2256,2332,687.63,710.79,qs,5,,,,,,,_Logs,KM-21-58A.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,1653,1875,503.83,571.50,qs,5,,,,,,,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,1875,1907,571.50,581.25,qs,5,,,1,,,scattered streaks of black chlorite ,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,1907,1913,581.25,583.08,qs,5,2,,,,,silicification and/or exhalite?,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,1913,1924,583.08,586.44,qs,5,,,,,1,stringer to massive sulfides ,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,1924,1925,586.44,586.74,,,,,,,,dike,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,1925,1938.5,586.74,590.85,qs,5,,,1,,,,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,1938.5,1940,590.85,591.31,,5,,,,,,dike,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,1940,1957,591.31,596.49,qs,5,,,2,,,,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,1957,1970,596.49,600.46,qs,5,,,3,,,,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,1970,1988,600.46,605.94,qs,5,,,,,,,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,1988,1994,605.94,607.77,qs,5,,,1,,,,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,1994,2006,607.77,611.43,qs,5,,,3,,,,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,2006,2027,611.43,617.83,qs,5,,,1,,,,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,2027,2036.5,617.83,620.73,qs,5,1,,,,1,semi-massive to massive sulfide zone,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,2036.5,2050,620.73,624.84,qs,5,,,,,,,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,2050,2127,624.84,648.31,qs,5,1,,,,1,semi-massive to massive sulfide zone,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,2127,2150,648.31,655.32,qs,5,,,1,,,,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,2150,2155,655.32,656.84,qs,5,,,3,,,,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,2155,2169.5,656.84,661.26,qs,5,,,1,,,,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,2169.5,2177,661.26,663.55,qs,5,1,,,,1,semi-massive to massive sulfide zone,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,2177,2189,663.55,667.21,qs,5,,,2,,,,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,2189,2226.5,667.21,678.64,qs,5,1,,,,,semi-massive to massive sulfide zone,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,2226.5,2253,678.64,686.71,qs,5,,,,,,,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,2253,2332,686.71,710.79,qs,5,,,1,,,,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,2332,2340,710.79,713.23,qs,5,,,2,,,,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,2340,2440,713.23,743.71,qs,5,,,,,,,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,2440,2452,743.71,747.37,qz,5,,,1,,,,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-58,2452,2491,747.37,759.26,bc,5,,,4,,,,_Logs,KM-21-58.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2210,2393,673.61,729.39,qs,5,,,,,,,_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2393,2413,729.39,735.48,qs,5,2,,,,,"weak silicification, in mineralization ",_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2413,2493,735.48,759.87,qz,,4,,,,2,strong silicification (+ exhalite??),_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2493,2501.5,759.87,762.46,qs,5,,,,,,,_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2501.5,2516,762.46,766.88,qs,5,1,,,,,"weak silicification, in mineralization ",_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2516,2518.5,766.88,767.64,qs,5,,,3,,,abundant black chlorite ,_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2518.5,2522,767.64,768.71,qs,5,1,,,,,"weak silicification, in mineralization ",_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2522,2570,768.71,783.34,qs,5,,,,,,,_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2570,2601,783.34,792.78,qs,5,1,,,,,"weak silicification, in mineralization ",_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2601,2615,792.78,797.05,qs,5,,,1,,,trace black chlorite ,_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2615,2621,797.05,798.88,qs,5,1,,,,1,scattered exhalite ,_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2621,2626,798.88,800.40,qs,5,1,,,,,"weak silicification, in mineralization ",_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2626,2634,800.40,802.84,qz,,3,,,,1,exhalite,_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2634,2647,802.84,806.81,qs,5,,,1,,,,_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2647,2650,806.81,807.72,qz,,3,,,,2,exhalite,_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2650,2654,807.72,808.94,qs,5,,,,,,,_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2654,2657,808.94,809.85,qs,,3,,,,2,exhalite,_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2657,2684,809.85,818.08,qs,5,,,,,,,_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2684,2689,818.08,819.61,qs,5,1,,,,,scattered exhalite ,_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2689,2728,819.61,831.49,qs,5,,,,,,,_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2728,2740,831.49,835.15,qs,5,1,,,,1,scattered exhalite ,_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57A,2740,2811,835.15,856.79,qs,5,,,1,,,minor black chlorite ,_Logs,KM-21-57A.xlsx,,,,,,,,,,,,,,
RH,KM-21-57,2297,2470,700.13,752.86,qs,5,,,,,,,_Logs,KM-21-57.xlsx,,,,,,,,,,,,,,
RH,KM-21-57,2470,2481,752.86,756.21,qs,5,2,,,,,"silicification (weak to semi-massive sulfides, detailed in sample and mineralization logs ",_Logs,KM-21-57.xlsx,,,,,,,,,,,,,,
RH,KM-21-57,2481,2494,756.21,760.17,qs,5,,,,,,,_Logs,KM-21-57.xlsx,,,,,,,,,,,,,,
RH,KM-21-57,2494,2496,760.17,760.78,qs,5,,,,,,"silicification (weak mineralization, detailed in sample and mineralization logs )",_Logs,KM-21-57.xlsx,,,,,,,,,,,,,,
RH,KM-21-57,2496,2547.5,760.78,776.48,qs,5,,,,,,,_Logs,KM-21-57.xlsx,,,,,,,,,,,,,,
RH,KM-21-57,2547.5,2559,776.48,779.98,qs,5,1,,,,,"silicification?  (semi-massive to massive sulfides, detailed in sample and mineralization logs)",_Logs,KM-21-57.xlsx,,,,,,,,,,,,,,
RH,KM-21-57,2559,2575,779.98,784.86,qs,5,,,1,,1,trace black chlorite and dolomite ?,_Logs,KM-21-57.xlsx,,,,,,,,,,,,,,
RH,KM-21-57,2575,2581,784.86,786.69,qz,,4,,,,2,exhalite ,_Logs,KM-21-57.xlsx,,,,,,,,,,,,,,
RH,KM-21-57,2581,2640,786.69,804.67,qs,5,,,1,,,,_Logs,KM-21-57.xlsx,,,,,,,,,,,,,,
RH,KM-21-57,2640,2675,804.67,815.34,qs,5,,,,,,,_Logs,KM-21-57.xlsx,,,,,,,,,,,,,,
RH,KM-21-57,2675,2698,815.34,822.35,qs,5,2,,,,,silicification and/or exhalite ,_Logs,KM-21-57.xlsx,,,,,,,,,,,,,,
RH,KM-21-57,2698,2715,822.35,827.53,qs,5,1,,,,,"semi-massive to massive sulfides, silicification and/or exhalite?",_Logs,KM-21-57.xlsx,,,,,,,,,,,,,,
RH,KM-21-57,2715,2751,827.53,838.50,qs,5,,,1,,,scattered trace black chlorite ,_Logs,KM-21-57.xlsx,,,,,,,,,,,,,,
RH,KM-21-57,2751,2890,838.50,880.87,qs,5,,,,,,,_Logs,KM-21-57.xlsx,,,,,,,,,,,,,,
RH,KM-21-57,2890,2930,880.87,893.06,qs,5,,,1,,,,_Logs,KM-21-57.xlsx,,,,,,,,,,,,,,
RH,KM-21-57,2930,3101,893.06,945.18,qs,5,,,,,,,_Logs,KM-21-57.xlsx,,,,,,,,,,,,,,
RH,KM-21-57,3101,3140,945.18,957.07,qs,5,,,3,,,,_Logs,KM-21-57.xlsx,,,,,,,,,,,,,,
RH,KM-21-57,3140,3236,957.07,986.33,qs,5,,,2,,,,_Logs,KM-21-57.xlsx,,,,,,,,,,,,,,
RH,KM-21-57,3236,3286.5,986.33,1001.73,qs,5,,,1,,,,_Logs,KM-21-57.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,1327,1502,404.47,457.81,qs,5,,,,,,,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,1502,1526,457.81,465.12,,,,,,,,dike,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,1526,1601,465.12,487.98,qs,5,,,,,,,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,1601,1622.3,487.98,494.48,bc,5,,,3,,,,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,1622.3,1628,494.48,496.21,,,,,,,,dike,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,1628,1638,496.21,499.26,qs,5,,,,,,,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,1638,1641,499.26,500.18,qs,5,1,,,,,"massive sulfides, weak silicification or trace exhalite?",_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,1641,1645,500.18,501.40,qs,5,1,,2,,,"weak mineralization,  weak silicification? ",_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,1645,1686,501.40,513.89,qs,5,,,2,,,,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,1686,1688.5,513.89,514.65,,,,,,,,dike,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,1688.5,1720,514.65,524.26,bc,5,,,4,,,patchy abundant black chlorite ,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,1720,1781,524.26,542.85,qs,5,,,2,,,,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,1881,1792,573.33,546.20,qs,5,,,1,,,,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,1792,1835.5,546.20,559.46,qs,5,,,,,,,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,1835.5,1851,559.46,564.18,qs,5,,,2,,,minor black chlorite; semi-massive to massive sulfide mineralization,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,1851,1872,564.18,570.59,qs,5,,,,,,,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,1872,1928,570.59,587.65,qs,5,1,,1,,,trace black chlorite; scattered quartz vein ,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,1928,1981,587.65,603.81,qs,5,,,3,,,patchy abundant black chlorite,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,1981,2016,603.81,614.48,bc,2,,,5,,,,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,2016,2018,614.48,615.09,qz,,5,,,,,quartz vein,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,2018,2095,615.09,638.56,qs,5,,,4,,1,abundant lenses of black chlorite,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,2095,2097.5,638.56,639.32,,,,,,,,mafic dike,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,2097.5,2102.5,639.32,640.84,qs,5,,,2,,,,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,2102.5,2103.5,640.84,641.15,,,,,,,,mafic dike,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,2103.5,2169,641.15,661.11,bc,5,,,4,,,,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-56,2169,2246,661.11,684.58,qs,5,,,2,,,,_Logs,KM-21-56.xlsx,,,,,,,,,,,,,,
RH,KM-21-55,894,993,272.49,302.67,qs,5,,,,,,,_Logs,KM-21-55.xlsx,,,,,,,,,,,,,,
RH,KM-21-55,993,1009,302.67,307.54,qs,5,1,,,,1,"scattered silicification and/or exhalite associated with mineralization, trace dolomite  ",_Logs,KM-21-55.xlsx,,,,,,,,,,,,,,
RH,KM-21-55,1009,1025,307.54,312.42,qs,5,,,,,,,_Logs,KM-21-55.xlsx,,,,,,,,,,,,,,
RH,KM-21-55,1025,1032,312.42,314.55,qs,5,,,2,,1,"scattered weak black chlorite, small spots of dolomite",_Logs,KM-21-55.xlsx,,,,,,,,,,,,,,
RH,KM-21-55,1032,1049,314.55,319.74,qs,5,,,,,,,_Logs,KM-21-55.xlsx,,,,,,,,,,,,,,
RH,KM-21-55,1049,1157,319.74,352.65,qs,5,,,1,,," ",_Logs,KM-21-55.xlsx,,,,,,,,,,,,,,
RH,KM-21-55,1157,1167,352.65,355.70,qz,,4,,,,1,exhalite ,_Logs,KM-21-55.xlsx,,,,,,,,,,,,,,
RH,KM-21-55,1167,1192,355.70,363.32,qs,5,,,,,,,_Logs,KM-21-55.xlsx,,,,,,,,,,,,,,
RH,KM-21-55,1192,1206,363.32,367.59,qs,5,,,1,,,,_Logs,KM-21-55.xlsx,,,,,,,,,,,,,,
RH,KM-21-55,1206,1254,367.59,382.22,qs,5,,,,,,,_Logs,KM-21-55.xlsx,,,,,,,,,,,,,,
RH,KM-21-55,1254,1319,382.22,402.03,qs,5,,,2,,,,_Logs,KM-21-55.xlsx,,,,,,,,,,,,,,
RH,KM-21-55,1319,1342,402.03,409.04,bc,,,,4,,1,"abundant black chlorite, scattered very irregular spots of dolomite ",_Logs,KM-21-55.xlsx,,,,,,,,,,,,,,
RH,KM-21-55,1342,1367,409.04,416.66,qs,5,,,1,,,,_Logs,KM-21-55.xlsx,,,,,,,,,,,,,,
RH,KM-21-55,1367,1383,416.66,421.54,qs,5,,,,,,,_Logs,KM-21-55.xlsx,,,,,,,,,,,,,,
RH,KM-21-55,1383,1420,421.54,432.82,qs,5,,,2,,,,_Logs,KM-21-55.xlsx,,,,,,,,,,,,,,
RH,KM-21-55,1420,1543,432.82,470.31,qs,5,,,3,,,abundant black chlorite ,_Logs,KM-21-55.xlsx,,,,,,,,,,,,,,
RH,KM-21-55,1543,1581,470.31,481.89,qs,5,,,2,,,moderate black chlorite ,_Logs,KM-21-55.xlsx,,,,,,,,,,,,,,
RH,KM-21-54,1022,1194,311.51,363.93,qs,5,,,1,,,,_Logs,KM-21-54.xlsx,,,,,,,,,,,,,,
SP,KM-21-54,1194,1199.5,363.93,365.61,qs,5,,,,,,"""bleached"" zone, altered very light green",_Logs,KM-21-54.xlsx,,,,,,,,,,,,,,
SP,KM-21-54,1199.5,1203.5,365.61,366.83,qs,5,,,2,,,,_Logs,KM-21-54.xlsx,,,,,,,,,,,,,,
SP,KM-21-54,1203.5,1215,366.83,370.33,qs,5,,,1,,,,_Logs,KM-21-54.xlsx,,,,,,,,,,,,,,
SP,KM-21-54,1215,1224,370.33,373.08,qs,5,,,2,,,,_Logs,KM-21-54.xlsx,,,,,,,,,,,,,,
RH/SP,KM-21-54,1224,1227,373.08,373.99,qz,,3,,,,1,exhalite,_Logs,KM-21-54.xlsx,,,,,,,,,,,,,,
RH/SP,KM-21-54,1227,1251,373.99,381.30,qs,5,,,3,,,altered medium green,_Logs,KM-21-54.xlsx,,,,,,,,,,,,,,
RH/SP,KM-21-54,1246,1257,379.78,383.13,qs,5,,,,,,"semi-""bleached""",_Logs,KM-21-54.xlsx,,,,,,,,,,,,,,
RH/SP,KM-21-54,1257,1289,383.13,392.89,qs,5,,,2,,,,_Logs,KM-21-54.xlsx,,,,,,,,,,,,,,
RH/SP,KM-21-54,1289,1291,392.89,393.50,qz,,4,,,,2,exhalite and quartz-feldspar-dolomite vein,_Logs,KM-21-54.xlsx,,,,,,,,,,,,,,
RH/SP,KM-21-54,1291,1352,393.50,412.09,qs,5,,,1,,,,_Logs,KM-21-54.xlsx,,,,,,,,,,,,,,
RH/SP,KM-21-54,1352,1390,412.09,423.67,qs,5,,,,,,,_Logs,KM-21-54.xlsx,,,,,,,,,,,,,,
RH/SP,KM-21-54,1390,1504,423.67,458.42,qs,5,,,1,,,,_Logs,KM-21-54.xlsx,,,,,,,,,,,,,,
RH/SP,KM-21-54,1504,1607.5,458.42,489.97,qs,5,,,2,,,,_Logs,KM-21-54.xlsx,,,,,,,,,,,,,,
RH/SP,KM-21-54,1607.5,1609,489.97,490.42,qs,5,,,3,,,,_Logs,KM-21-54.xlsx,,,,,,,,,,,,,,
RH,KM-21-54,1609,1716.5,490.42,523.19,qs,5,,,1,,,scattered trace black chlorite ,_Logs,KM-21-54.xlsx,,,,,,,,,,,,,,
RH,,1183,1336.5,360.58,407.37,qs,5,,,,,,,_Logs,KM-21-53.xlsx,,,,,,,,,,,,,,
SP,,1336.5,1340,407.37,408.43,qs,5,,,2,,,"moderate black chlorite, oxidized 1337.7-1338', bleached 1338-1339 and 1339-1340",_Logs,KM-21-53.xlsx,,,,,,,,,,,,,,
SP,,1340,1355,408.43,413.00,qs,5,,,,,1,"bleached 1341.6-1348, 1349-1350, 1352-1355'",_Logs,KM-21-53.xlsx,,,,,,,,,,,,,,
SP,,1355,1360,413.00,414.53,qs,,,,1,,,,_Logs,KM-21-53.xlsx,,,,,,,,,,,,,,
SP,,1360,1362.5,414.53,415.29,qs,5,,,,,,bleached,_Logs,KM-21-53.xlsx,,,,,,,,,,,,,,
SP,,1362.5,1368,415.29,416.97,qs,,,,2,,,,_Logs,KM-21-53.xlsx,,,,,,,,,,,,,,
SP,,1368,1372,416.97,418.19,qs,5,,,,,,semi-bleached,_Logs,KM-21-53.xlsx,,,,,,,,,,,,,,
SP,,1372,1411.5,418.19,430.23,qs,5,,,1,,,,_Logs,KM-21-53.xlsx,,,,,,,,,,,,,,
SP,,1411.5,1424,430.23,434.04,qs,4,2,,1,,,zone of quartz veins; altered light green,_Logs,KM-21-53.xlsx,,,,,,,,,,,,,,
SP,,1424,1425,434.04,434.34,qs,5,1,,1,,1,oxidized,_Logs,KM-21-53.xlsx,,,,,,,,,,,,,,
SP,,1425,1428,434.34,435.25,qs,5,,,,,,altered light green,_Logs,KM-21-53.xlsx,,,,,,,,,,,,,,
SP,,1428,1693.5,435.25,516.18,qs,5,,,,,,,_Logs,KM-21-53.xlsx,,,,,,,,,,,,,,
SP,,1693.5,1696,516.18,516.94,,,,,,,,mafic dike; minor alteration at contacts,_Logs,KM-21-53.xlsx,,,,,,,,,,,,,,
SP,,1696,1749,516.94,533.10,qs,5,,,,,,,_Logs,KM-21-53.xlsx,,,,,,,,,,,,,,
SP,,1749,1911,533.10,582.47,qs,5,,,2,,,green streaks 1870.5-1894',_Logs,KM-21-53.xlsx,,,,,,,,,,,,,,
SP,KM-21-52A,,2506,0.00,763.83,qs,5,,,,,,,_Logs,KM-21-52A.xlsx,,,,,,,,,,,,,,
SP,KM-21-52A,2506,2509.5,763.83,764.90,qs,,3,,,,,"massive-sulfides, detailed in sample and mineralization logs ",_Logs,KM-21-52A.xlsx,,,,,,,,,,,,,,
SP,KM-21-52A,2509.5,2536,764.90,772.97,qs,5,,,,,,,_Logs,KM-21-52A.xlsx,,,,,,,,,,,,,,
RH,KM-21-52A,2536,2541,772.97,774.50,qs,5,3,,,,,silicification in mineralized zone,_Logs,KM-21-52A.xlsx,,,,,,,,,,,,,,
RH,KM-21-52A,2541,2543,774.50,775.11,qs,5,,,,,,,_Logs,KM-21-52A.xlsx,,,,,,,,,,,,,,
RH,KM-21-52A,2543,2549,775.11,776.94,qs,5,3,,,,,silicification in weakly mineralized zone,_Logs,KM-21-52A.xlsx,,,,,,,,,,,,,,
RH,KM-21-52A,2549,2563,776.94,781.20,qs,5,,,1,,,,_Logs,KM-21-52A.xlsx,,,,,,,,,,,,,,
RH,KM-21-52A,2563,2578,781.20,785.77,qs,5,,,2,,,,_Logs,KM-21-52A.xlsx,,,,,,,,,,,,,,
RH,KM-21-52A,2578,2584,785.77,787.60,qs,5,,,2,,2,,_Logs,KM-21-52A.xlsx,,,,,,,,,,,,,,
